Dist_no_2016,Dist_name_2016,Const_no_2016,Const_name_2016,Sbty_no_2016,Sbty_name_2016,Par_no_2016,Par_name_2016,Stn_no_2016,Station_string_2016,Reg.Voters,A.Bwanika,A.Mbabazi,B.Venansius,B.B.Biraaro,K.Besigye.K,J.Mabirizi,M.F.K.Waluube,Y.K.Museveni,T.Votes,V.Votes,Inv.Votes,NON_REP,Original_Station_ID_2016
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,7,LUGAAGA,1,KISAMULA C/S,405,6,1,0,0,82,0,0,209,313,298,15,0,O-91-254-1-7-1
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,7,LUGAAGA,2,LUGAAGA C/U PRI. SCH,435,3,2,0,0,50,1,0,215,275,271,4,0,O-91-254-1-7-2
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,7,LUGAAGA,3,LUGAAGA UMEA,522,2,3,2,0,97,1,0,260,374,365,9,0,O-91-254-1-7-3
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,7,LUGAAGA,4,KAKONI ROAD'S JUNCTION,164,1,2,0,0,20,0,0,116,139,139,0,0,O-91-254-1-7-4
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,8,MAWUKI,1,NAKULAMUDDE C/U PRIMARY SCH,524,3,1,2,1,106,0,0,266,392,379,13,0,O-91-254-1-8-1
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,8,MAWUKI,2,MAWUKI TRADING CENTRE,652,5,6,1,1,125,0,1,318,468,457,11,0,O-91-254-1-8-2
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,8,MAWUKI,3,SSESE CENTRE,123,2,2,0,0,20,1,0,70,99,95,4,0,O-91-254-1-8-3
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,9,MATONGO,1,MATONGO C/U PR. SCH,420,2,3,0,0,76,0,0,221,315,302,13,0,O-91-254-1-9-1
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,9,MATONGO,2,BUSAALE R/C SCHOOL,337,2,6,0,3,94,0,0,137,250,242,8,0,O-91-254-1-9-2
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,9,MATONGO,3,KITAWULUZI,326,0,0,2,0,32,0,2,224,265,260,5,0,O-91-254-1-9-3
91,GOMBA,254,GOMBA WEST COUNTY,1,KABULASOKE,9,MATONGO,4,SINAI R.C CHURCH,256,4,0,1,0,53,0,1,113,185,172,13,0,O-91-254-1-9-4
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,22,DDEGEYA,1,LUMANYO,768,3,0,3,1,91,1,0,395,509,494,15,0,O-91-254-3-22-1
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,22,DDEGEYA,2,DDEGEYA UMEA PRIMARY SCHOOL,607,2,3,0,1,95,0,0,300,424,401,23,0,O-91-254-3-22-2
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,22,DDEGEYA,3,ST. JUDE PRI. SCH,603,4,1,0,0,57,0,1,514,599,577,22,0,O-91-254-3-22-3
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,22,DDEGEYA,4,NAKITEMBE C.O.U,670,1,0,0,1,11,0,0,656,670,669,1,0,O-91-254-3-22-4
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,22,DDEGEYA,5,KIRULI KANGENYI C.O.U,515,0,0,0,0,0,0,0,0,0,0,0,1,O-91-254-3-22-5
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,23,KIGEZI,1,KYABALEMBYA PLAYGROUND,677,9,2,1,1,116,0,0,335,473,464,9,0,O-91-254-3-23-1
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,23,KIGEZI,2,KAWUNGEZI,186,3,3,0,0,25,0,0,128,161,159,2,0,O-91-254-3-23-2
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,23,KIGEZI,3,KYAMBOOBO,666,0,0,0,0,20,0,1,553,575,574,1,0,O-91-254-3-23-3
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,23,KIGEZI,4,LUKONDA TRADING CENTRE,510,0,0,2,1,48,0,1,313,380,365,15,0,O-91-254-3-23-4
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,23,KIGEZI,5,BUJUNJUUZI C/U,641,1,2,0,0,65,0,1,361,438,430,8,0,O-91-254-3-23-5
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,23,KIGEZI,6,KIGUMBA T.C,365,0,0,0,0,21,0,0,327,350,348,2,0,O-91-254-3-23-6
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,23,KIGEZI,7,NAKASEETA,148,0,0,0,1,13,0,0,113,131,127,4,0,O-91-254-3-23-7
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,23,KIGEZI,8,KALAGALA,176,1,0,1,0,38,0,0,93,134,133,1,0,O-91-254-3-23-8
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,23,KIGEZI,9,NSOZIBIRI,458,3,3,1,1,56,1,0,258,329,323,6,0,O-91-254-3-23-9
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,24,KYABAGAMBA,1,KIGAYAZA  INFANT SCHOOL,301,0,0,0,0,31,0,0,164,205,195,10,0,O-91-254-3-24-1
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,24,KYABAGAMBA,2,KYABAGAMBA CATHOLIC PRIMARY SC,484,2,1,1,0,79,0,2,240,330,325,5,0,O-91-254-3-24-2
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,24,KYABAGAMBA,3,KALYAMAWOLU,237,0,0,0,0,20,0,0,180,200,200,0,0,O-91-254-3-24-3
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,25,KYAYI,1,KYAAYI PRIMARY SCHOOL,791,1,0,0,0,77,0,0,694,790,772,18,0,O-91-254-3-25-1
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,25,KYAYI,2,BUGULA PRIMARY SCHOOL,342,0,0,1,0,19,0,0,317,339,337,2,0,O-91-254-3-25-2
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,25,KYAYI,3,KYAMUKAMA T.C,505,2,1,1,1,50,1,0,388,450,444,6,0,O-91-254-3-25-3
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,25,KYAYI,4,KYETUME,203,0,0,0,0,1,0,0,192,193,193,0,0,O-91-254-3-25-4
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,25,KYAYI,5,ALLIANCE JUNIOR ACADEMY,255,0,0,0,0,1,0,0,253,254,254,0,0,O-91-254-3-25-5
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,25,KYAYI,6,KASAMBYA,332,1,0,0,0,60,0,3,250,317,314,3,0,O-91-254-3-25-6
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,25,KYAYI,7,NABUGUYO,474,0,0,0,0,0,0,0,0,0,0,0,1,O-91-254-3-25-7
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,25,KYAYI,8,NSOLOLO,364,2,0,1,0,76,0,2,274,363,355,8,0,O-91-254-3-25-8
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,25,KYAYI,9,KYAMULANGWA,256,0,0,0,1,17,0,0,232,256,250,6,0,O-91-254-3-25-9
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,26,MADDU,1,MADDU C/U PRI. SCH,727,1,3,0,3,120,4,3,402,554,536,18,0,O-91-254-3-26-1
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,26,MADDU,2,MADDU SCTY HQTRS  (A-M),726,3,0,2,1,140,2,1,349,506,498,8,0,O-91-254-3-26-2
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,26,MADDU,3,KAYUNGA C/U  PRI. SCH,723,2,1,0,3,54,0,1,491,552,552,0,0,O-91-254-3-26-3
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,26,MADDU,4,LWANSASI PRI. SCH,224,5,0,0,1,28,0,0,129,166,163,3,0,O-91-254-3-26-4
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,26,MADDU,5,MADDU SCTY HQTRS  (N-N),555,2,2,1,0,106,1,0,264,377,376,1,0,O-91-254-3-26-5
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,26,MADDU,6,NELSON MANDELA PRI. SCH,440,1,2,1,1,56,0,0,264,335,325,10,0,O-91-254-3-26-6
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,26,MADDU,7,MADDU SCTY HQTRS  (O-Z),173,2,0,1,0,48,0,0,70,121,121,0,0,O-91-254-3-26-7
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,26,MADDU,8,KASAMBYA CHURCH,243,0,0,0,0,17,0,0,211,235,228,7,0,O-91-254-3-26-8
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,27,NTALAGI,1,GWANIKA,569,2,0,0,1,65,0,0,372,448,440,8,0,O-91-254-3-27-1
91,GOMBA,254,GOMBA WEST COUNTY,3,MADDU,27,NTALAGI,2,LUSAANA,326,1,0,0,2,55,0,0,199,269,257,12,0,O-91-254-3-27-2
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,1,KIBYAMA P/S,674,2,0,4,2,106,1,0,258,394,373,21,0,O-92-125-1-1-1
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,2,KASAMBYA T/CENTRE,241,1,5,1,2,23,0,0,89,133,121,12,0,O-92-125-1-1-2
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,3,KYEGANYWA C.O.U P/S,637,8,10,7,3,78,1,3,247,396,357,39,0,O-92-125-1-1-3
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,4,MPUMWE PRI. SCH.,705,1,4,2,3,61,1,1,278,399,351,48,0,O-92-125-1-1-4
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,5,KATAMARWA PRI. SCHOOL (A- K),445,3,7,2,0,83,2,1,167,293,265,28,0,O-92-125-1-1-5
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,6,NYAKIBETE PLAYGROUND (A- K),463,6,5,3,2,90,0,1,145,269,252,17,0,O-92-125-1-1-6
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,7,RWAKAYATA PLAYGROUND (A-K),363,1,9,1,2,42,2,0,167,242,224,18,0,O-92-125-1-1-7
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,9,KYAMUGYENYI B.C.S P/S,515,4,6,1,2,71,1,4,211,351,300,51,0,O-92-125-1-1-9
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,10,KIGANGARA C.O.U,312,2,0,1,0,32,0,0,121,184,156,28,0,O-92-125-1-1-10
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,11,RWAMUDOPYO C.O.U,338,0,2,0,0,28,0,0,182,246,212,34,0,O-92-125-1-1-11
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,12,KIGUMBA S/CTY HQTRS,109,0,0,0,1,14,0,0,28,44,43,1,0,O-92-125-1-1-12
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,13,KATAMARWA PRI. SCHOOL (L- Z),518,3,6,3,1,105,1,2,218,358,339,19,0,O-92-125-1-1-13
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,14,KIGUMBA CO-OP COLLEGE,577,2,2,0,3,72,0,3,206,315,288,27,0,O-92-125-1-1-14
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,15,NYAKIBETE PLAYGROUND (L- Z),508,5,6,1,0,76,1,3,185,299,277,22,0,O-92-125-1-1-15
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,1,KIGUMBA,16,RWAKAYATA PLAYGROUND (L- Z),550,2,6,4,4,69,2,1,255,361,343,18,0,O-92-125-1-1-16
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,1,KADUKU PRI. SCHOOL (A-K),452,3,3,2,0,61,0,0,213,297,282,15,0,O-92-125-1-2-1
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,2,NYAMA PRIMARY SCHOOL,322,5,2,1,0,41,1,0,159,216,209,7,0,O-92-125-1-2-2
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,3,KINYARA T/CENTRE,602,2,7,1,2,45,1,3,343,404,404,0,0,O-92-125-1-2-3
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,4,TITI TRADING CENTRE,205,0,2,0,0,8,0,0,109,144,119,25,0,O-92-125-1-2-4
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,5,KIGYA PRI. SCHOOL,659,1,1,1,2,54,0,0,321,419,380,39,0,O-92-125-1-2-5
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,6,KIZIBU JUNIOR P/S,469,3,3,1,0,48,0,1,249,323,305,18,0,O-92-125-1-2-6
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,7,JEEJA PRI. SCHOOL,758,8,5,1,2,99,1,4,338,470,458,12,0,O-92-125-1-2-7
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,8,KIGENGERE C.O.U,374,2,4,2,1,47,0,0,201,274,257,17,0,O-92-125-1-2-8
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,10,KIZIBU C.O.U PRIMARY SCHOOL,367,1,0,0,0,30,0,0,187,240,218,22,0,O-92-125-1-2-10
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,11,KINYARA PUBLIC SCHOOL,252,1,0,0,1,20,0,1,123,170,146,24,0,O-92-125-1-2-11
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,12,KADUKU I T/CENTRE,164,1,0,0,0,20,0,0,49,73,70,3,0,O-92-125-1-2-12
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,13,KIKOOBA T/CENTRE,321,4,2,0,2,45,0,1,104,206,158,48,0,O-92-125-1-2-13
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,2,KIIGYA,14,KADUKU PRI. SCHOOL (L-Z),573,3,3,2,2,54,2,1,270,371,337,34,0,O-92-125-1-2-14
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,1,APODORWA MARKET (A-K),442,0,7,0,0,22,0,0,243,273,272,1,0,O-92-125-1-3-1
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,2,GOA MIRACLE CHURCH,231,1,3,0,1,49,0,0,77,142,131,11,0,O-92-125-1-3-2
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,3,HANGA P/S,707,15,2,4,0,67,0,4,315,430,407,23,0,O-92-125-1-3-3
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,4,MBOIRA MARKET,385,7,7,2,2,51,0,2,145,258,216,42,0,O-92-125-1-3-4
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,5,NKWENDA MARKET,646,12,10,8,2,85,3,4,312,452,436,16,0,O-92-125-1-3-5
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,6,NYAKATITI CHURCH,458,3,3,0,2,56,0,0,264,328,328,0,0,O-92-125-1-3-6
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,7,KYAKAKUNGURU CATH. CHURCH,730,6,16,8,0,73,2,5,246,417,356,61,0,O-92-125-1-3-7
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,8,NYAKABALE T.C,607,6,5,3,1,63,2,4,257,387,341,46,0,O-92-125-1-3-8
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,9,MBOIRA CATHOLIC CHURCH,329,2,3,3,1,46,0,3,146,222,204,18,0,O-92-125-1-3-9
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,10,ATYENDA T/CENTRE,387,3,5,4,2,38,0,1,175,265,228,37,0,O-92-125-1-3-10
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,11,KIFURUTA PRI. SCHOOL,473,7,5,3,1,44,1,7,186,272,254,18,0,O-92-125-1-3-11
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,12,KIKUNYA ACCACIA TREE,245,0,1,0,0,18,0,0,158,187,177,10,0,O-92-125-1-3-12
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,1,KIGUMBA,3,MBOIRA,13,APODORWA MARKET (L-Z),494,3,8,4,0,37,1,1,231,332,285,47,0,O-92-125-1-3-13
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,8,KADUKU,1,KINYONGA PRIMARY SCHOOL,248,1,1,1,2,20,0,1,149,187,175,12,0,O-92-125-3-8-1
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,8,KADUKU,2,MUSISA TREE,333,1,1,1,0,33,0,1,173,219,210,9,0,O-92-125-3-8-2
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,8,KADUKU,3,WAKISANYI CLUB,199,1,1,0,0,6,0,1,77,89,86,3,0,O-92-125-3-8-3
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,8,KADUKU,4,WAKISANYI PRIMARY SCHOOL,509,1,1,0,2,20,0,0,280,308,304,4,0,O-92-125-3-8-4
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,8,KADUKU,5,KADUKU II AT HEALTH CENTRE (A-K),473,0,1,0,3,35,0,2,234,292,275,17,0,O-92-125-3-8-5
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,8,KADUKU,6,KADUKU II AT HEALTH CENTRE (L-Z),635,3,6,3,2,57,0,0,284,370,355,15,0,O-92-125-3-8-6
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,9,WAIBANGO,1,KITUKUZA PRI. SCH.,294,2,0,0,0,34,0,1,115,186,152,34,0,O-92-125-3-9-1
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,9,WAIBANGO,2,KIMIOKA PRI. SCH.,582,1,3,1,1,45,0,2,201,333,254,79,0,O-92-125-3-9-2
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,9,WAIBANGO,3,NAMILYANGO IMMUNIZATION CENTRE,190,0,0,0,1,12,0,0,113,136,126,10,0,O-92-125-3-9-3
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,9,WAIBANGO,4,MASINDI PORT S/CTY HQTRS,411,0,3,0,1,39,0,0,209,258,252,6,0,O-92-125-3-9-4
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,3,MASINDI PORT,9,WAIBANGO,5,RWENKUNYI PENTICOSTAL CHURCH,346,0,7,3,0,42,0,0,148,219,200,19,0,O-92-125-3-9-5
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,13,WARD A,1,ALSHADAI PRI. SCH (A-K),720,1,6,1,0,136,0,1,244,396,389,7,0,O-92-125-5-13-1
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,13,WARD A,2,KIGUMBA I (A-K) AT BIG TREE,715,0,1,1,2,141,0,0,212,358,357,1,0,O-92-125-5-13-2
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,13,WARD A,3,KIBURAMATU C.O.U,378,1,2,1,0,78,1,0,172,268,255,13,0,O-92-125-5-13-3
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,13,WARD A,4,ALSHADAI PRI. SCH (L-Z) AT PENTECOSTAL CHURCH,558,1,4,0,0,116,0,1,158,290,280,10,0,O-92-125-5-13-4
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,13,WARD A,5,KIGUMBA I (L-Z) AT KIGUMBA CENTRE PRI. SCH.,492,0,1,0,0,97,1,0,129,238,228,10,0,O-92-125-5-13-5
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,14,WARD B,1,KABUKYE (A-K) AT KABUKYE C.O.U,767,3,1,0,0,126,1,2,234,390,367,23,0,O-92-125-5-14-1
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,14,WARD B,2,KIGARAGARA (A-K) AT KIGUMBA C.O.U,702,1,6,3,0,104,0,1,280,412,395,17,0,O-92-125-5-14-2
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,14,WARD B,3,KIGUMBA II - AT KIGUMBA MOSQUE (A-J),434,2,3,1,0,88,1,0,132,237,227,10,0,O-92-125-5-14-3
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,14,WARD B,4,KIGUMBA II - AT KIGUMBA MOSQUE (K-M),377,0,1,0,0,71,0,0,136,216,208,8,0,O-92-125-5-14-4
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,14,WARD B,5,KABUKYE C.O.U (L-Z) AT KIGUMBA TOWN CENTRE P/S,605,2,1,0,0,101,1,2,184,320,291,29,0,O-92-125-5-14-5
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,14,WARD B,6,KIGARAGARA (L-Z) AT KIGUMBA C.O.U,574,1,3,0,0,110,0,0,228,356,342,14,0,O-92-125-5-14-6
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,14,WARD B,7,KIGUMBA II - AT MOSLEM PRI. SCH. (N-Z),349,0,0,1,1,85,0,1,108,199,196,3,0,O-92-125-5-14-7
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,15,WARD C,1,KIHURA I AT MANGO TREE,679,4,3,3,1,133,0,0,221,381,365,16,0,O-92-125-5-15-1
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,15,WARD C,2,KIHURA  P/S,747,2,0,0,1,196,0,1,217,428,417,11,0,O-92-125-5-15-2
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,15,WARD C,3,KITWANGA P/S (A-K),468,0,0,0,0,78,0,0,177,264,255,9,0,O-92-125-5-15-3
92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,5,KIGUMBA TOWN COUNCIL,15,WARD C,4,KITWANGA P/S (L-Z),478,1,2,1,2,102,0,1,159,275,268,7,0,O-92-125-5-15-4
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,1,ST. LIVINGSTONE PRI. SCHOOL (A),703,8,11,2,9,48,2,7,212,334,299,35,0,O-92-263-2-4-1
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,2,NYINGA P/S (A-K),495,7,9,3,2,18,2,0,238,328,279,49,0,O-92-263-2-4-2
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,3,KOTHONGOLA P/S,434,7,11,4,1,51,4,2,158,271,238,33,0,O-92-263-2-4-3
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,4,KIOGOMA I HUNGER CENTER (A-K),602,3,6,7,1,26,2,4,207,309,256,53,0,O-92-263-2-4-4
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,5,KATULIKIRE PRI. SCHOOL (A- B),781,3,6,6,1,51,1,6,328,461,402,59,0,O-92-263-2-4-5
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,6,KISONA C.O.U,270,0,2,0,0,40,0,0,106,156,148,8,0,O-92-263-2-4-6
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,7,OPOK PRI. SCHOOL (OPOK I),786,8,11,3,4,50,0,5,320,464,401,63,0,O-92-263-2-4-7
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,8,CHOPELWOR STORE (A-K),661,3,9,2,3,40,0,6,232,335,295,40,0,O-92-263-2-4-8
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,9,KATULIKIRE CATHOLIC CHURCH (C-N),621,3,9,4,1,73,2,1,249,385,342,43,0,O-92-263-2-4-9
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,10,KIOGOMA C.O.U,621,2,8,4,5,27,1,5,342,407,394,13,0,O-92-263-2-4-10
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,11,KATULIKIRE HEALTH CENTRE (O),659,0,11,3,0,75,2,1,273,406,365,41,0,O-92-263-2-4-11
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,12,POCHENG TRADING CENTRE- MUVULE TREE,356,2,5,3,1,19,1,1,158,262,190,72,0,O-92-263-2-4-12
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,13,OPOK II TRADING CENTRE MANGO TREE,351,7,3,2,1,25,0,1,185,266,224,42,0,O-92-263-2-4-13
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,14,BISHOP RICHARDSON SCHOOL (KIGOMA II),364,4,8,2,3,27,1,1,174,236,220,16,0,O-92-263-2-4-14
92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,2,KIRYANDONGO,4,KICHWABUGINGO,15,NYINGA P/S (L-Z),470,6,2,3,2,23,1,0,213,307,250,57,0,O-92-263-2-4-15
