Dist_no_2011,Dist_name_2011,Const_no,Const_name_2011,Sbty_no,Sbty_name,Par_no,Par_name,Stn_no,Station_string_2011,Reg.Voters,A.Bwanika,K.Besigye.K,B.O.K.Namisango,B.S.Jaberi,M.Norbert,O.Otunnu,S.L.M.Walter,Y.K.Museveni,T.Votes,V.Votes,Inv.Votes,V.Spoilt,NULLIFIED,NON_REP,Original_Station_ID_2011
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,025,KYOKYEZO,02,BUTATURWA,193,0,20,0,0,0,0,0,132,157,152,5,2,0,0,O-9-47-4-25-2
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,025,KYOKYEZO,03,RWANYANGAB O,117,0,13,0,0,0,0,0,74,88,87,1,0,0,0,O-9-47-4-25-3
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,007,NANGARA,01,HAKICWAMBA,364,1,76,0,0,1,0,0,209,294,287,7,4,0,0,O-9-47-4-7-1
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,007,NANGARA,02,KAKALIISA,360,0,79,0,0,0,0,0,191,278,270,8,3,0,0,O-9-47-4-7-2
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,007,NANGARA,03,KATERETERE,944,0,123,0,0,0,1,0,475,627,599,28,0,0,0,O-9-47-4-7-3
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,021,NYAMWERU,01,BWINDI CATHOLIC CHURCH,750,3,79,3,0,1,1,0,456,554,543,11,3,0,0,O-9-47-4-21-1
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,021,NYAMWERU,02,NYAMWERU PRISCH,436,0,62,1,0,0,0,0,233,298,296,2,1,0,0,O-9-47-4-21-2
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,002,KACHERERE,01,KIRURUMA,393,0,26,1,0,0,3,1,255,294,286,8,4,0,0,O-9-48-1-2-1
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,002,KACHERERE,02,NYARUSHIJA,834,4,146,0,0,0,2,3,433,608,588,20,0,0,0,O-9-48-1-2-2
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,002,KACHERERE,03,NYARUKORO,964,2,61,1,0,0,0,1,650,749,715,34,0,0,0,O-9-48-1-2-3
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,002,KACHERERE,04,KACERERE PRI SCH,536,1,52,0,0,0,0,1,289,348,343,5,2,0,0,O-9-48-1-2-4
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,002,KACHERERE,05,KACERERE,441,1,53,1,0,0,1,0,234,298,290,8,3,0,0,O-9-48-1-2-5
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,003,KAGUNGA,01,HABUHINGA,618,2,61,1,0,0,1,1,398,466,464,2,5,0,0,O-9-48-1-3-1
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,003,KAGUNGA,02,MUZIKU,444,0,44,0,0,0,0,2,325,378,371,7,0,0,0,O-9-48-1-3-2
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,003,KAGUNGA,03,HABUHINGA B,476,2,94,0,0,1,0,0,244,349,341,8,1,0,0,O-9-48-1-3-3
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,003,KAGUNGA,04,KIRIBA,353,3,51,0,0,0,0,0,215,272,269,3,0,0,0,O-9-48-1-3-4
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,004,KASHAASHA ? BUFUNDI,01,MURAGO,615,3,51,0,0,0,1,0,345,403,400,3,1,0,0,O-9-48-1-4-1
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,004,KASHAASHA ? BUFUNDI,02,KASHAASHA PRI SCH,785,0,70,3,0,0,1,1,473,568,548,20,1,0,0,O-9-48-1-4-2
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,004,KASHAASHA ? BUFUNDI,03,HAKATARE,797,5,83,2,0,1,1,2,515,629,609,20,0,0,0,O-9-48-1-4-3
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,004,KASHAASHA ? BUFUNDI,04,KINYARUSHEN GYE PRI SCH,370,4,58,0,0,0,0,0,215,288,277,11,0,0,0,O-9-48-1-4-4
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,005,KISHANJE,01,RWABAHUND AME,560,1,38,0,0,0,0,2,344,399,385,14,1,0,0,O-9-48-1-5-1
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,005,KISHANJE,02,GOMBORORA HQTRS,794,0,50,0,0,0,0,1,524,583,575,8,1,0,0,O-9-48-1-5-2
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,005,KISHANJE,03,KINYAMI,851,2,127,0,0,0,0,0,432,571,561,10,0,0,0,O-9-48-1-5-3
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,006,MUGYERA,01,MUKICWAMB A?KASHAMBYA,565,2,52,1,0,1,0,0,366,435,422,13,0,0,0,O-9-48-1-6-1
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,006,MUGYERA,02,HABUHINGA? BUSHORE,718,1,68,2,0,0,0,2,485,567,558,9,2,0,0,O-9-48-1-6-2
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,006,MUGYERA,03,MURUHINGA,651,1,102,1,0,0,0,0,329,447,433,14,0,0,0,O-9-48-1-6-3
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,006,MUGYERA,04,MURUBANGYE? HAKAHINGA,581,0,109,0,0,0,0,0,303,434,412,22,1,0,0,O-9-48-1-6-4
009,KABALE,048,RUBANDA COUNTY WEST,01,BUFUNDI,006,MUGYERA,05,HAKAHINGA,250,0,49,0,0,0,1,1,143,210,194,16,1,0,0,O-9-48-1-6-5
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,008,KASHAASHA/IK UMBA,01,IKUMBA HEALTH CENTRE,715,2,46,0,0,0,1,0,360,416,409,7,1,0,0,O-9-48-2-8-1
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,008,KASHAASHA/IK UMBA,02,NDEEGO PRI SCH,932,3,67,0,0,2,0,0,496,588,568,20,2,0,0,O-9-48-2-8-2
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,008,KASHAASHA/IK UMBA,03,KIRIBA PRI SCH,766,1,52,3,0,0,0,0,492,556,548,8,6,0,0,O-9-48-2-8-3
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,008,KASHAASHA/IK UMBA,04,IHUNGA PRI SCH,770,3,128,1,0,0,0,1,402,551,535,16,0,0,0,O-9-48-2-8-4
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,008,KASHAASHA/IK UMBA,05,KIRURUMA,606,4,44,0,0,0,0,1,307,365,356,9,1,0,0,O-9-48-2-8-5
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,010,MUSHANJE,01,MUSHANJE PRI SCH,807,2,40,2,0,1,0,0,432,493,477,16,1,0,0,O-9-48-2-10-1
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,010,MUSHANJE,02,KINYUNGU,647,3,28,3,0,0,3,2,266,318,305,13,0,0,0,O-9-48-2-10-2
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,010,MUSHANJE,03,KIGUMIRA PRI SCH,395,0,15,0,0,0,0,0,204,229,219,10,0,0,0,O-9-48-2-10-3
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,011,NYAKABUNGO,01,MUROLE PLAYGROUND,950,0,142,0,0,0,0,2,381,573,525,48,2,0,0,O-9-48-2-11-1
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,011,NYAKABUNGO,02,KABIRIZI PRI SCH,924,2,106,0,0,2,0,0,440,562,550,12,0,0,0,O-9-48-2-11-2
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,011,NYAKABUNGO,03,MURAMBO C.O.U,359,0,26,0,0,0,0,0,194,234,220,14,0,0,0,O-9-48-2-11-3
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,011,NYAKABUNGO,04,BURORERO PRI SCH,578,0,32,0,0,0,1,1,303,346,337,9,0,0,0,O-9-48-2-11-4
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,012,NYAMABARE,01,BURIMBE PRI SCH,755,2,78,1,0,0,0,2,399,482,482,0,9,0,0,O-9-48-2-12-1
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,012,NYAMABARE,02,NYAMABALE PRI SCH,567,0,50,2,0,1,5,0,260,334,318,16,0,0,0,O-9-48-2-12-2
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,012,NYAMABARE,03,BUREMBA,793,1,70,3,0,1,1,1,417,494,494,0,18,0,0,O-9-48-2-12-3
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,012,NYAMABARE,04,MUKIRWA CHURCH,425,0,34,0,0,0,0,0,247,297,281,16,1,0,0,O-9-48-2-12-4
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,013,NYARUHANGA,01,NTARAGA,631,0,113,0,0,1,0,0,268,391,382,9,0,0,0,O-9-48-2-13-1
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,013,NYARUHANGA,02,NYARUHANGA HIGH SCH,529,0,81,1,0,1,0,0,244,337,327,10,0,0,0,O-9-48-2-13-2
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,013,NYARUHANGA,03,RUBANDA HIGH SCH,821,0,113,4,0,0,0,1,421,557,539,18,0,0,0,O-9-48-2-13-3
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,013,NYARUHANGA,04,RUBANDA MIXED PRI SCH,609,1,73,0,0,0,0,0,286,375,360,15,0,0,0,O-9-48-2-13-4
009,KABALE,048,RUBANDA COUNTY WEST,02,IKUMBA,013,NYARUHANGA,05,HAKIRONDOR ONDO,492,1,39,2,0,0,0,2,315,366,359,7,2,0,0,O-9-48-2-13-5
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,014,BUTARE,01,RUREMBO,814,1,31,1,0,0,1,2,593,655,629,26,5,0,0,O-9-48-3-14-1
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,014,BUTARE,02,BUGARAMA? KABUGA,800,2,103,7,0,2,1,7,504,654,626,28,0,0,0,O-9-48-3-14-2
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,014,BUTARE,03,BISHAKI,602,1,58,2,0,0,1,1,433,512,496,16,0,0,0,O-9-48-3-14-3
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,014,BUTARE,04,MUKO? BUTARE PRI SCH,755,2,127,0,0,0,0,1,409,552,539,13,3,0,0,O-9-48-3-14-4
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,014,BUTARE,05,MUKO SUB COUNTY HQTRS PLAYGROUND,655,0,118,0,0,1,0,0,347,475,466,9,1,0,0,O-9-48-3-14-5
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,014,BUTARE,06,MUBYEZA? KABERASANO,834,1,58,1,0,0,0,1,562,644,623,21,0,0,0,O-9-48-3-14-6
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,015,IKAMIRO,01,KABAYA PRI SCH,870,1,130,0,0,0,2,1,509,681,643,38,0,0,0,O-9-48-3-15-1
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,015,IKAMIRO,02,IKAMIRO PRI SCH,839,1,99,2,0,0,0,0,520,635,622,13,0,0,0,O-9-48-3-15-2
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,015,IKAMIRO,03,KIRURUMA PRI SCH,702,0,82,0,0,0,3,0,370,517,455,62,0,0,0,O-9-48-3-15-3
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,015,IKAMIRO,04,RWABURINDI PRI SCH,421,1,30,1,0,0,0,1,161,303,194,109,0,0,0,O-9-48-3-15-4
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,018,KAARA,01,KAKANGAGA CATHOLIC CHURCH SCH,679,1,54,0,0,0,0,1,487,558,543,15,1,0,0,O-9-48-3-18-1
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,018,KAARA,02,KAARA  PRI SCH,829,1,89,3,0,0,0,0,534,633,627,6,2,0,0,O-9-48-3-18-2
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,018,KAARA,03,RWABURARO,576,2,54,0,0,0,0,0,370,462,426,36,0,0,0,O-9-48-3-18-3
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,018,KAARA,04,NSANJARE MARKET,768,1,97,0,0,0,0,1,514,623,613,10,0,0,0,O-9-48-3-18-4
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,016,KABERE,01,NYAKATOOMA C.O.U,707,2,80,3,0,1,0,0,460,565,546,19,0,0,0,O-9-48-3-16-1
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,016,KABERE,02,KABURARA PRI SCH,660,3,60,0,0,0,1,0,426,505,490,15,0,0,0,O-9-48-3-16-2
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,017,KARENGYERE,01,NCUNDURU PRI SCH,447,1,26,1,0,0,1,0,295,344,324,20,0,0,0,O-9-48-3-17-1
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,017,KARENGYERE,02,KARENGYERE IV,138,0,18,1,0,0,0,0,89,109,108,1,0,0,0,O-9-48-3-17-2
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,017,KARENGYERE,03,KARENGYERE PLAYGROUND,552,0,48,0,0,0,0,0,339,412,387,25,1,0,0,O-9-48-3-17-3
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,017,KARENGYERE,04,MUKO HILL,413,0,72,1,0,0,0,0,212,289,285,4,0,0,0,O-9-48-3-17-4
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,017,KARENGYERE,05,MUKO MARKET,580,4,103,1,0,0,0,0,293,401,401,0,0,0,0,O-9-48-3-17-5
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,019,KYENYI,01,MUKIGEIGA,857,0,66,1,0,0,0,0,499,574,566,8,0,0,0,O-9-48-3-19-1
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,019,KYENYI,02,KYENYI PRI SCH,853,1,137,0,0,1,1,0,476,645,616,29,1,0,0,O-9-48-3-19-2
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,020,NYARURAMBI,01,NYARURAMBI PRI SCH,484,0,52,0,0,2,0,0,244,347,298,49,0,0,0,O-9-48-3-20-1
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,020,NYARURAMBI,02,BURINDI  PRI SCH/BWINDI,852,1,155,1,0,1,0,2,451,611,611,0,0,0,0,O-9-48-3-20-2
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,020,NYARURAMBI,03,KISHAKI  P. SCHOOL,719,1,77,0,0,0,0,0,401,521,479,42,2,0,0,O-9-48-3-20-3
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,020,NYARURAMBI,04,BUGUNGA  C SCH,876,0,102,0,0,0,0,0,558,669,660,9,0,0,0,O-9-48-3-20-4
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,020,NYARURAMBI,05,MUKO HEALTH CENTRE,462,0,34,1,0,0,0,0,299,344,334,10,1,0,0,O-9-48-3-20-5
009,KABALE,048,RUBANDA COUNTY WEST,03,MUKO,020,NYARURAMBI,06,AFRICARE OFFICES,328,0,19,0,0,0,0,0,215,245,234,11,1,0,0,O-9-48-3-20-6
009,KABALE,048,RUBANDA COUNTY WEST,04,RUHIJA,001,BUHUMURIRO,01,MBURAMEIZI PRI SCH,680,1,49,4,0,0,0,1,393,463,448,15,0,0,0,O-9-48-4-1-1
009,KABALE,048,RUBANDA COUNTY WEST,04,RUHIJA,007,KASHEKYERA,01,KYOGO ANNEX PRI SCH,754,3,69,1,0,0,0,1,454,540,528,12,1,0,0,O-9-48-4-7-1
009,KABALE,048,RUBANDA COUNTY WEST,04,RUHIJA,009,KITOJO,01,MUSHASHA MARKET PLACE,609,3,33,0,0,0,0,0,360,404,396,8,0,0,0,O-9-48-4-9-1
009,KABALE,048,RUBANDA COUNTY WEST,04,RUHIJA,009,KITOJO,02,KATOMA CATHOLIC CHURCH,309,0,18,2,0,0,0,0,221,242,241,1,0,0,0,O-9-48-4-9-2
009,KABALE,048,RUBANDA COUNTY WEST,04,RUHIJA,021,KIYEBE,01,MUKYOGO,486,3,54,0,0,0,0,2,264,337,323,14,0,0,0,O-9-48-4-21-1
009,KABALE,048,RUBANDA COUNTY WEST,04,RUHIJA,021,KIYEBE,02,KIYEBE PRI SCH,555,3,53,1,0,2,0,0,329,404,388,16,1,0,0,O-9-48-4-21-2
009,KABALE,048,RUBANDA COUNTY WEST,04,RUHIJA,022,NTUNGAMO,01,KITOJO II PRI SCH,705,4,39,0,0,0,0,3,386,509,432,77,0,0,0,O-9-48-4-22-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,02,KATUNGURU,007,KATUNGURU,01,KATUNGURU SUB COUNTY HQTRS,376,1,47,0,0,0,0,0,187,241,235,6,0,0,0,O-112-17-2-7-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,02,KATUNGURU,008,KAZINGA,01,KAZINGA PLAYGROUND,616,0,72,2,0,2,0,4,223,325,303,22,3,0,0,O-112-17-2-8-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,02,KATUNGURU,009,KISHENYI,01,KISHENYI LANDING SITE,322,1,44,1,1,0,0,1,95,151,143,8,1,0,0,O-112-17-2-9-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,02,KATUNGURU,009,KISHENYI,02,WATER TANK,507,0,59,1,1,1,0,0,172,238,234,4,2,0,0,O-112-17-2-9-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,028,KATARA,01,OMUKATEETE NUTRITION SCH,431,0,26,0,1,0,0,4,278,333,309,24,1,0,0,O-112-17-3-28-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,028,KATARA,02,AHAKABIRA,712,0,62,0,0,1,1,0,463,542,527,15,1,0,0,O-112-17-3-28-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,010,KICHWAMBA,01,KICWAMBA SUB COUNTY HQTRS,656,2,75,0,0,0,0,2,357,453,436,17,0,0,0,O-112-17-3-10-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,010,KICHWAMBA,02,KICWAMBA TRADING CENTRE HILLARY',627,0,75,1,0,5,0,2,360,465,443,22,1,0,0,O-112-17-3-10-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,010,KICHWAMBA,03,KICWAMBA PARISH HQTRS,106,1,12,0,0,0,0,0,54,67,67,0,0,0,0,O-112-17-3-10-3
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,029,KYAMBURA,01,KYAMBURA PRI SCH,794,2,71,0,0,0,0,0,380,474,453,21,0,0,0,O-112-17-3-29-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,029,KYAMBURA,02,KAGANDO NUTRITION PLACE,841,2,107,0,0,0,0,1,404,562,514,48,1,0,0,O-112-17-3-29-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,031,KYENZAZA,01,KIRUGU SEN SEC SCH,532,0,47,0,1,0,0,1,220,280,269,11,0,0,0,O-112-17-3-31-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,031,KYENZAZA,02,KYENZAZA TRADING CENTRE,851,1,80,0,2,0,1,4,379,498,467,31,3,0,0,O-112-17-3-31-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,037,NYAKASOZI,01,BUSONGA TRADING CENTRE,517,2,61,0,0,0,1,2,333,422,399,23,0,0,0,O-112-17-3-37-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,037,NYAKASOZI,02,AHARUBA TRADING CENTRE,458,0,33,0,0,0,0,6,291,350,330,20,0,0,0,O-112-17-3-37-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,012,RUMURI,01,RWANDARO NUTRITION SCH,671,1,80,0,1,0,0,2,352,472,436,36,0,0,0,O-112-17-3-12-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,012,RUMURI,02,KABUKAGA'S TRADING CENTRE,534,1,48,0,0,0,0,0,284,361,333,28,0,0,0,O-112-17-3-12-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,012,RUMURI,03,NYARUHARO NUTRITION,402,0,28,0,0,0,0,0,276,318,304,14,0,0,0,O-112-17-3-12-3
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,012,RUMURI,04,RUMURI TRADING CENTRE,327,0,15,0,0,0,0,0,233,258,248,10,0,0,0,O-112-17-3-12-4
112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,012,RUMURI,06,KYARUGANDA NUTRITION SCH,283,1,27,0,2,0,0,3,184,226,217,9,0,0,0,O-112-17-3-12-6
112,RUBIRIZI,017,BUNYARUGURU COUNTY,05,MAGAMBO,022,BUGAYA,01,BUGAYA PARISH HQTRS,620,1,36,0,1,2,0,1,441,485,482,3,0,0,0,O-112-17-5-22-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,05,MAGAMBO,022,BUGAYA,02,RUKIIZI TRADING CENTRE,732,1,58,1,1,1,0,2,509,580,573,7,0,0,0,O-112-17-5-22-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,05,MAGAMBO,014,BUTOHA,01,BUTOOHA PARISH HQTRS,324,0,36,0,1,1,0,3,198,245,239,6,0,0,0,O-112-17-5-14-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,05,MAGAMBO,014,BUTOHA,02,BUTOOHA PRI SCH II,833,3,54,0,1,0,0,0,595,663,653,10,1,0,0,O-112-17-5-14-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,05,MAGAMBO,014,BUTOHA,03,NYANGOROGO RO PLAYGROUND,697,1,51,1,0,0,0,1,418,482,472,10,1,0,0,O-112-17-5-14-3
112,RUBIRIZI,017,BUNYARUGURU COUNTY,05,MAGAMBO,015,MAGAMBO,01,TRINITY PRI SCH,915,0,85,2,0,2,0,1,560,671,650,21,1,0,0,O-112-17-5-15-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,05,MAGAMBO,041,RUBIRIZI,01,BRIGHT PRI SCH,349,0,16,0,0,2,0,1,213,240,232,8,2,0,0,O-112-17-5-41-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,05,MAGAMBO,021,RUGAZI,02,NYAKEIGA FULL GOSPEL,585,0,76,1,2,3,1,2,380,474,465,9,1,0,0,O-112-17-5-21-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,01,RUBIRIZI TOWN COUNCIL,001,KABETE WARD,01,KABETE COLLEGE,725,3,64,2,2,1,0,1,371,455,444,11,1,0,0,O-112-17-1-1-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,01,RUBIRIZI TOWN COUNCIL,002,KASARARA WARD,01,NDEKYE PRI SCH,671,2,55,3,1,6,0,1,423,498,491,7,0,0,0,O-112-17-1-2-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,01,RUBIRIZI TOWN COUNCIL,003,NDEKYE WARD,01,RYERU SUB COUNTY HQTRS,625,1,46,3,1,1,0,0,304,369,356,13,0,0,0,O-112-17-1-3-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,01,RUBIRIZI TOWN COUNCIL,003,NDEKYE WARD,02,NDEKYE MARKET,436,1,44,2,2,0,0,0,168,227,217,10,0,0,0,O-112-17-1-3-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,01,RUBIRIZI TOWN COUNCIL,004,NYAKASHARU WARD,01,RUGAZI PLAYGROUND,339,0,47,0,0,3,0,2,202,264,254,10,1,0,0,O-112-17-1-4-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,01,RUBIRIZI TOWN COUNCIL,004,NYAKASHARU WARD,02,NYAKASHARU MARKET,409,0,50,1,0,1,8,0,255,323,315,8,0,0,0,O-112-17-1-4-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,026,BURURUMA,01,BUHINDA CATHOLIC CHURCH,781,1,76,0,0,0,1,1,370,467,449,18,0,0,0,O-112-17-8-26-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,026,BURURUMA,02,RYEMONDO VICTORY PRAYER CENTRE,326,0,30,0,0,0,0,0,149,221,179,42,1,0,0,O-112-17-8-26-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,027,KASHENYI,01,KINOKO C.O.U,396,0,13,0,0,0,1,4,276,311,294,17,1,0,0,O-112-17-8-27-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,027,KASHENYI,02,KASHENYI PRI SCH,481,0,56,0,2,1,1,3,267,343,330,13,1,0,0,O-112-17-8-27-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,017,NDANGARO,03,RUTOTO  SEC SCH,759,2,44,0,0,0,0,3,425,488,474,14,0,0,0,O-112-17-8-17-3
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,017,NDANGARO,04,RUTOTO PRI SCH,848,1,86,1,0,0,0,1,454,554,543,11,0,0,0,O-112-17-8-17-4
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,019,NYABUBARE,01,NYABUBARE PRI SCH,228,1,6,0,0,0,0,1,112,120,120,0,0,0,0,O-112-17-8-19-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,019,NYABUBARE,03,BUHINDA PRI SCH,906,0,45,0,2,0,0,2,537,596,586,10,0,0,0,O-112-17-8-19-3
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,043,RWEMITAGU,01,RWEMITAGU PRI SCH,705,0,45,2,0,2,2,2,453,526,506,20,0,0,0,O-112-17-8-43-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,08,RUTOTO,043,RWEMITAGU,02,NYABWINA TRADING CENTRE,426,0,49,0,0,0,0,1,274,352,324,28,1,0,0,O-112-17-8-43-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,04,RYERU,013,BUZENGA,01,BUZENGA TRADING CENTRE,765,0,57,0,0,0,0,3,436,521,496,25,1,0,0,O-112-17-4-13-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,04,RYERU,013,BUZENGA,02,BUZENGA PRI SCH,491,0,40,0,0,0,0,2,306,360,348,12,0,0,0,O-112-17-4-13-2
112,RUBIRIZI,017,BUNYARUGURU COUNTY,04,RYERU,032,MUBANDA,01,MUBANDA PARISH HQTRS,943,0,64,3,0,0,0,4,588,670,659,11,1,0,0,O-112-17-4-32-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,04,RYERU,033,MUGOGO,01,MUGOGO PRI SCH,485,1,30,1,0,0,0,3,293,355,328,27,0,0,0,O-112-17-4-33-1
112,RUBIRIZI,017,BUNYARUGURU COUNTY,04,RYERU,016,MUSHUMBA,03,MUSHUMBA PRI SCH,728,0,61,0,2,0,0,0,368,454,431,23,0,0,0,O-112-17-4-16-3
